,,,SUMMARY,,,,,
,,,,,,,,
,Total Books,,Total Revenue,,Average Rating,,,
,72818,," 4,56,63,945.90 ",,4.46,,,
,,,,,,,,
,,,,,,,,
Name,Author,Narrator,Time_in_min,ReleaseDate,Language,Stars,Ratings_Count,Price
The Lifetimes When Jesus and Buddha Knew Each Other,GaryR.Renard,"GaryR.Renard,GavinLeighton,ElysiaSkye",525,02-04-2019,English,4,4,703
Ravenna,JudithHerrin,PhyllidaNash,1143,27-08-2020,English,5,,"1,093.00"
Wisdom of the Ancients,NeilOliver,NeilOliver,479,17-09-2020,English,No Rating,,888
The Origin of Empire,DavidPotter,WilliamRoberts,1084,20-12-2019,English,No Rating,,873
The Campaigns of Alexander,Arrian,AndreaGiordani,742,06-11-2019,English,No Rating,,"1,864.00"
"Tragedy, the Greeks and Us",SimonCritchley,MarkMeadows,532,09-08-2019,English,No Rating,2,569
Science in Antiquity,Dr.JonMandaville,EdwinNewman,176,08-08-2006,English,No Rating,,333
Mystic Places,uncredited,uncredited,98,07-06-2019,English,No Rating,,500
"Through the Eye of a Needle: Wealth, the Fall of Rome, and the Making of Christianity in the West, 350-550 AD",PeterBrown,FleetCooper,1875,19-09-2012,English,No Rating,,"1,338.00"
Dancing in the Streets,BarbaraEhrenreich,PamWard,569,10-01-2007,English,5,,836
Jesus on Trial,DavidLimbaugh,WalterDixon,736,08-09-2014,English,4,2,"1,003.00"
Rome and the Mediterranean Vol. 1,Polybius,CharltonGriffin,624,28-05-2008,English,No Rating,,836
"A History of the Roman Republic, Volume 1",CyrilRobinson,CharltonGriffin,527,25-02-2005,English,No Rating,4,836
The Great Controversy,EllenG.White,EddieHernandez,1483,01-09-2006,English,No Rating,3,"1,338.00"
The March of the Ten Thousand,Xenophon,CharltonGriffin,452,11-07-2003,English,5,2,668
"The Decline and Fall of the Roman Empire, Volume 2",EdwardGibbon,"PhilipMadoc,NevilleJason",417,26-12-1999,English,No Rating,4,668
"The History of Rome, Book 4",TheodorMommsen,CharltonGriffin,1364,17-08-2016,English,No Rating,,"1,338.00"
"The History of Rome, Volume 1, Books 1 - 5","TitusLivy,WilliamMasfenRoberts-translator",CharltonGriffin,1096,26-08-2010,English,5,3,"1,003.00"
The History of the Peloponnesian War,Thucydides,PatBottino,1325,29-11-2006,English,No Rating,,"1,338.00"
The Neanderthals Rediscovered,"DimitraPapagianni,MichaelA.Morse",NigelPatterson,343,31-10-2017,English,4,,668
"Roman History, Volume 2",DioCassius,CharltonGriffin,1663,24-10-2017,English,No Rating,,"1,338.00"
The Scythians,BarryCunliffe,MatthewWaterson,529,28-04-2020,English,No Rating,,703
How to Be a Leader,"Plutarch,JeffreyBeneker-translator",MatthewWaterson,150,05-11-2019,English,No Rating,,586
"The History of Rome, Book 5","TheodorMommsen,W.P.Dickson-translator",CharltonGriffin,1808,16-09-2016,English,No Rating,3,"1,338.00"
Ghost on the Throne,JamesS.Romm,MichaelPage,656,21-01-2020,English,5,3,703
Living History: Experiencing Great Events of the Ancient and Medieval Worlds,"RobertGarland,TheGreatCourses",RobertGarland,759,29-05-2015,English,No Rating,,"1,171.00"
Pagans,JamesJ.O'Donnell,DavidDrummond,472,15-08-2017,English,No Rating,4,668
La gran aventura de los griegos [The Great Adventure of the Greeks],JavierNegrete,SergioDoreJr,1523,20-07-2017,spanish,No Rating,,"1,382.00"
Roma invicta (Spanish Edition),JavierNegrete,EduardoWasveiler,1731,29-06-2017,spanish,No Rating,,"1,382.00"
"The Decline and Fall of the Roman Empire, Volume 3",EdwardGibbon,BernardMayes,2342,04-11-2008,English,No Rating,,"1,338.00"
"Red Land, Black Land",BarbaraMertz,LornaRaver,896,04-03-2008,English,5,,"1,003.00"
Caesar's Legion,StephenDando-Collins,StuartLangton,738,21-12-2005,English,No Rating,,"1,003.00"
Odyssey of the Gods,ErichvonDäniken,WilliamDufris,437,24-10-2011,English,No Rating,,668
Landet under landet,JesperNielsen,PaulBecker,419,29-01-2021,danish,No Rating,,635
Die Römer in Germanien (ZEIT Geschichte),DIEZEIT,N.N.,97,22-01-2021,german,No Rating,,166
Ovid,LlewelynMorgan,MichaelPage,254,02-12-2020,English,No Rating,,469
Life and Death in the Roman Suburb,AllisonL.C.Emmerson,JanetMetzger,513,10-11-2020,English,No Rating,,703
Arrian Box Set: The Campaigns of Alexander & Eumenides,Arrian,MuseumAudiobookscast,806,04-11-2020,English,No Rating,,"1,055.00"
The Children of Odin: The Book of Northern Myths,PadraicColum,UlfBjorklund,382,17-10-2020,English,No Rating,,351
Breve historia de Babilonia [Brief History of Babylon],JuanLuisMonteroFenollós,JorgeRugerio,346,07-10-2020,spanish,No Rating,,691
Rome Is Burning,AnthonyA.Barrett,JohnTelfer,649,10-11-2020,English,No Rating,,702
Thebes,PaulCartledge,DavidTimson,687,12-11-2020,English,3,,323
I dieci incredibili avvenimenti che hanno cambiato la storia dell'antica Roma,MassimoBlasi,MaurizioDiGirolamo,518,10-11-2020,italian,No Rating,,574
Annals,Tacitus,DavidTimson,1091,26-10-2020,English,No Rating,,"1,032.00"
Ancient Egypt,EdwardMacuski,KristaShirlee,322,07-11-2020,English,No Rating,,468
Hammer of the Gods,PadraicColum,"GeoffreyGiuliano,TheIconPlayers",217,05-11-2020,English,No Rating,,233
Breve historia de las ciudades del mundo antiguo [Brief History of the Cities of the Ancient World],�ngelLuisVeraAranda,CarlosLuyando,320,28-09-2020,spanish,No Rating,,691
Eso no estaba en mi libro de Historia de la Literatura (Narración en Castellano) [That Wasn't in My History of Literature Book],LorenzoGallardo,�ngelAijón,476,14-08-2020,spanish,No Rating,,691
Eso no estaba en mi libro de Historia del Circo (Narración en Castellano) [That Wasn't in My Circus History Book],JavierRamos,ChemaAgulló,635,23-07-2020,spanish,No Rating,,883
Thebes,PaulCartledge,DavidTimson,687,22-09-2020,English,No Rating,,820
Civil War (Russian Edition),GuyJuliusCaesar,DmitryShabrov,395,28-04-2020,russian,No Rating,2,117
Fuoco persiano. Il primo grande scontro tra Oriente e Occidente,TomHolland,MimmoStrati,897,05-05-2020,italian,No Rating,,843
Catiline's War,Sallust,JohnEliot,155,10-04-2020,English,No Rating,,351
Héros ou demi-dieux de la Mythologie,JacquesÉdom,YannickLopez,75,30-03-2020,french,No Rating,,263
Древний Египет,ЭнтониХолм�,Стани�лавИванов,93,26-03-2020,russian,No Rating,,132
Cleopatra,AlbertoAngela,"GiulianoBonetto,AlbertoAngela",950,30-03-2020,italian,No Rating,,767
Sparta's Second Attic War,PaulA.Rahe,PaulA.Rahe,913,04-08-2020,English,5,,937
Dynasty,TomHolland,MimmoStrati,1003,24-03-2020,italian,No Rating,,958
Historia de Roma [History of Rome],"PedroLópezBarjadeQuiroga,FranciscoJavierLomasSalmonte",SantiagoNoriegaGil,760,03-03-2020,spanish,No Rating,,844
The Gallic War,JuliusCaesar,LauraOrlando,621,25-02-2020,English,No Rating,,938
Roma victoriosa [Rome Victorious],JavierNegrete,SergioBustos,898,27-02-2020,spanish,No Rating,,883
Sparta,RichardJ.Samuelson,GianlucaForesi,97,18-02-2020,italian,No Rating,,228
Digging Up Armageddon,EricH.Cline,EricH.Cline,884,17-03-2020,English,No Rating,,821
The Tacitus Collection,Tacitus,AndreaGiordani,225,12-12-2019,English,No Rating,,469
"The Negro in Sacred History, or, Ham and His Immediate Descendants",Rev.J.E.Hayne,HalSaunders,198,15-11-2019,English,No Rating,,703
Assyria,GeorgeRawlinson,LauraOrlando,1250,06-11-2019,English,No Rating,,"1,899.00"
Ancient Art and Ritual,JaneEllenHarrison,AndreaGiordani,338,31-10-2019,English,No Rating,2,"1,008.00"
How to Think About God,"MarcusTulliusCicero,PhilipFreeman-translator",ShaunGrindell,67,05-11-2019,English,No Rating,,586
Imperial Tragedy,MichaelKulikowski,SimonShepherd,910,03-10-2019,English,No Rating,,721
Age of Conquests,AngelosChaniotis,RicJerrom,1362,25-09-2019,English,No Rating,,987
Medieval Maritime Warfare,CharlesD.Stanton,JamesCameronStewart,1172,10-09-2019,English,No Rating,7,703
Sparta's First Attic War,PaulA.Rahe,PaulA.Rahe,657,05-11-2019,English,5,,937
The Annals,Tacitus,MartynSwain,1021,14-08-2019,English,No Rating,,915
Tutankhamon,FrancoCimmino,DimitriRiccio,650,14-08-2019,italian,No Rating,,766
24 Hours in Ancient Athens,PhilipMatyszak,JohnTelfer,443,23-08-2019,English,No Rating,2,569
Guerre Civili - Atene 404 a.C. La guerra civile,LucianoCanfora,LucianoCanfora,64,16-08-2019,italian,No Rating,6,113
Prometheus Bound,Aeschylus,KeiraGrace,70,26-07-2019,English,No Rating,,398
Infamy,JerryToner,RobertPerkins,500,04-07-2019,English,No Rating,,569
Papyrus of Ani,E.A.WallisBudge,TeaganMcKenzie,260,11-12-2019,English,No Rating,,586
Myths of Babylonia and Assyria,DonaldA.Mackenzie,TeaganMcKenzie,809,23-07-2019,English,No Rating,,"1,805.00"
The History of the Byzantine Empire: From Its Glory to Its Downfall,CharlesOman,AndreaGiordani,593,21-06-2019,English,No Rating,,"1,524.00"
Caligula,StephenDando-Collins,JamesAndersonFoster,543,30-07-2019,English,No Rating,,837
I giorni di Roma - 18 luglio dell'anno 64 d.C. L'incendio di Nerone,AndreaGiardina,AndreaGiardina,70,07-06-2019,italian,No Rating,,113
I giorni di Roma - 21 aprile 753. La fondazione della città,AndreaCarandini,AndreaCarandini,68,07-06-2019,italian,No Rating,2,113
Emperor of Rome,RobertFabbri,PeterKenny,653,01-06-2019,English,No Rating,,812
Breve historia de las Guerras púnicas (Narración en Castellano) [A Brief History of the Punic Wars],"JavierMartínez-Pinna,DiegoPeñaDomínguez",AngeldelRio,523,14-11-2019,spanish,No Rating,,691
El banquete [The Banquet],Platón,CeciliaIzarraraz,155,29-05-2020,spanish,No Rating,,138
"Breve historia de España I [Brief History of Spain, Book 1]",LuisEnrique�ñigoFernández,AlanPrieto,361,15-05-2019,spanish,No Rating,,691
The Hesiod Collection,Hesiod,AndreaGiordani,177,07-05-2019,English,No Rating,,820
The Seven Tablets of Creation,LeonardW.King,TeaganMcKenzie,153,07-05-2019,English,No Rating,,750
"Reason, Faith, and the Struggle for Western Civilization",SamuelGregg,JohnMcLain,360,25-06-2019,English,No Rating,,608
The Religions of Ancient Egypt and Babylonia,A.H.Sayce,TeaganMcKenzie,716,24-04-2019,English,No Rating,,"1,313.00"
El Libro Egipcio de los Muertos,uncredited,ArturMas,616,06-05-2019,spanish,No Rating,,300
The Myths and Legends of Ancient Greece and Rome,E.M.Berens,MatthewColes,567,19-04-2019,English,No Rating,,"2,274.00"
Breve historia de las Guerras púnicas [A Brief History of the Punic Wars],"JavierMartínez-Pinna,DiegoPeñaDominguez",EduardoWasveiler,480,26-03-2019,spanish,No Rating,,691
Come uccidere il padre,EvaCantarella,MariaAdeleCinquegrani,246,12-03-2019,italian,No Rating,,267
Servilia and Her Family,SusanTreggiari,LucyRayner,781,12-03-2019,English,No Rating,,703
Masada,JodiMagness,LaurenceBouvard,561,14-05-2019,English,3,,702
"The Ancient Celts, Second Edition",BarryCunliffe,JulianElfer,653,05-02-2019,English,No Rating,,836
Ме�ть �нахиты [Revenge of Anahita],ЯвдатИль��ов,ЕленаБурова,679,26-12-2018,russian,No Rating,,836
Césares [Cesar] (Narración en Castellano),JoseManuelRoldan,JoseLuisMolina,1161,15-01-2019,spanish,No Rating,,"1,382.00"
The Art of War,SunTzu,GrainneRegan,69,12-12-2018,English,No Rating,,65
Storia di Roma,IndroMontanelli,ValerioAmoruso,821,12-12-2018,italian,No Rating,,574
The Roman Republic,DavidM.Gwynn,PaulWoodson,263,18-12-2018,English,No Rating,,501
Roma invicta [Rome Undefeated] (Narración en Castellano),JavierNegrete,JaumeComas,1743,28-11-2018,spanish,No Rating,,"1,382.00"
Legion versus Phalanx,MykeCole,AlexanderCendese,514,04-12-2018,English,No Rating,,836
When Christians Were Jews,PaulaFredriksen,MatthewLloydDavies,419,04-12-2018,English,No Rating,3,668
Kleopatra und Rom,TheodorBirt,JanKoester,111,14-06-2013,german,No Rating,2,367
Guerrieri di Roma vol. 4,MarcoBusetta,PieroDiDomenico,139,11-10-2012,italian,No Rating,,113
Caesar und Pompeius. Das Ende der römischen Republik,ErnstBaltrusch,WolfgangSchmidt,141,25-03-2010,german,No Rating,,468
"Konstantins Reich, Die Germanen, Maya-Kultur","AnkeS.Hoffmann,WolfgangSuttner,StephanieMende",GertHeidenreich,60,15-04-2010,german,No Rating,,233
Nachtleben im alten Rom,Karl-WilhelmWeeber,WolfgangSchmidt,70,25-03-2010,german,No Rating,,334
Spaziergang durch die Antike,"HerbertGrziwotz,WinfriedDöbertin",MartinFalk,74,29-12-2017,german,No Rating,,200
Rosen und Reben,MarionGiebel,ThomasKrause,69,02-11-2018,german,No Rating,2,200
Breve historia de los incas (Narración en Castellano) [Brief History of the Incas],PatriciaTemoche,CarlesSianes,258,17-10-2018,spanish,No Rating,,537
Legends and Myths of Ancient Greece: Heroes [Russian Edition],NikolayKun,ArinaLanskaya,472,13-06-2012,russian,No Rating,,668
The Rule of Empires,TimothyH.Parsons,ThomasFawley,1531,06-02-2014,English,No Rating,6,"1,338.00"
Titus Flavius Domitianus,"Suetonius,ThomasForester-translator",AndreaGiordani,62,27-10-2018,English,No Rating,,333
Legionär in der römischen Armee,PhilipMatyszak,WolfgangSchmidt,66,01-11-2018,german,No Rating,,200
Germania,"Tacitus,AlfredJohnChurch-translator,WilliamJacksonBrodribb-translator",AndreaGiordani,62,26-10-2018,English,No Rating,,333
Breve historia de las ciudades del mundo antiguo,�ngelLuisVeraAranda,JoanMora,326,12-08-2014,spanish,No Rating,,806
Die Welt Homers,JörgFündling,ElkeDomhardt,70,26-10-2018,german,No Rating,2,200
Dialogue on Orators,"Tacitus,AlfredJohnChurch-translator,WilliamJacksonBrodribb-translator",AndreaGiordani,89,26-10-2018,English,No Rating,6,333
King of the Romans,JohnGorman,StuartLangston,417,06-12-2002,English,No Rating,,702
Finders Keepers,CraigChilds,CraigChilds,431,23-10-2018,English,No Rating,3,500
Empire of Ancient Rome,MichaelBurgan,AdamVerner,276,15-02-2011,English,No Rating,,501
"Age of Fable, Part 1",ThomasBulfinch,GeorgeGuidall,539,07-06-2011,English,No Rating,,836
The Stories of the Months and Days,ReginaldCCouzens,JackChekijian,200,26-05-2016,English,No Rating,3,501
"A Book of Golden Deeds, Vol. 1",CharlotteMaryYonge,"DavidThorn,SusanMcCarthy,BobbieFrohman",200,13-05-2014,English,No Rating,3,501
Legends and Myths of Ancient Greece: Gods [Russian Edition],NikolayKun,VladimirKorolev,208,13-06-2012,russian,No Rating,,501
Legends and Myths of Ancient Greece: Argonauts [Russian Edition],NikolayKun,GalinaZolotukhina,109,13-06-2012,russian,No Rating,2,333
History for 5th Grade: Ancient History [Russian Edition],V.Suvorova,IlyaGlukhov,197,05-11-2012,russian,No Rating,3,501
Giulio Cesare: L'uomo che cambiò il destino di Roma,FrancescoDeVito,FabioFarnè,79,05-10-2015,italian,No Rating,,36
Sword of Empire: Praetorian,RichardForeman,SamDevereaux,271,12-08-2016,English,No Rating,,501
Legends and Myths of Ancient Greece: Trojan Cycle [Russian Edition],NikolayKun,RadikMukhametzyanov,381,13-06-2012,russian,No Rating,,668
Noah: The Real Story,LarryStone,StephenMcLaughlin,230,22-07-2014,English,No Rating,,501
Herodotus and Religion in the Persian Wars,JonD.Mikalson,DrewBirdseye,463,07-01-2010,English,No Rating,,668
Legends and Myths of Ancient Greece: Thebes Cycle [Russian Edition],NikolayKun,ArinaLanskaya,126,13-06-2012,russian,No Rating,3,333
Sword of Empire: Emperor,RichardForeman,SamDevereaux,266,12-08-2016,English,No Rating,,501
Plato and the Tyrant,AnselmAudley,JamesPatrickCronin,95,30-08-2016,English,No Rating,,333
Warriors of the Cloisters,ChristopherI.Beckwith,DougKaye,385,03-12-2012,English,No Rating,,668
Guerrieri di Roma,MarcoBusetta,PieroDiDomenico,474,16-10-2012,italian,No Rating,,267
Sword of Empire: Centurion,RichardForeman,SamDevereaux,279,12-08-2016,English,No Rating,,501
Legends and Myths of Ancient Greece: Odyssey [Russian Edition],NikolayKun,GalinaZolotukhina,208,13-06-2012,russian,No Rating,,501
Miti e misteri dell'Egitto,RudolfSteiner,SilviaCecchini,329,15-10-2018,italian,No Rating,,152
Petit cours de Mythologie des Grecs et des Romains,EugèneGéruzez,YannickLopez,199,11-10-2018,french,No Rating,3,452
Book of Myths,JeanLang,JamesK.White,587,29-10-2018,English,5,,836
The Life of Artaxerxes,"BernadottePerrin-translator,Plutarch",AndreaGiordani,68,10-10-2018,English,No Rating,2,333
The Life of Marcellus,"BernadottePerrin-translator,Plutarch",AndreaGiordani,77,08-10-2018,English,No Rating,,333
The Life of Themistocles,"BernadottePerrin-translator,Plutarch",AndreaGiordani,79,08-10-2018,English,No Rating,,333
The Life of Lucullus,"BernadottePerrin-translator,Plutarch",AndreaGiordani,124,05-10-2018,English,No Rating,,333
The Life of Agesilaus,"BernadottePerrin-translator,Plutarch",AndreaGiordani,101,05-10-2018,English,No Rating,,333
The Life of Pelopidas,"BernadottePerrin-translator,Plutarch",AndreaGiordani,83,04-10-2018,English,No Rating,,333
The Life of Timoleon,"BernadottePerrin-translator,Plutarch",AndreaGiordani,84,14-03-2019,English,No Rating,10,164
Boudica,CaitlinC.Gillespie,JenniferM.Dixon,410,23-10-2018,English,No Rating,,668
The Mystery of the Hanging Garden of Babylon,StephanieDalley,NapoleonRyan,490,25-07-2014,English,No Rating,,836
Breve historia de la mitología griega (Narración en Castellano) [Brief History of Greek Mythology - Castilian Narration],FernandoLópezTrujillo,MartaMartin,440,14-09-2018,spanish,No Rating,3,691
La gran aventura de los griegos (Narración en Castellano) [The Great Adventure of the Greeks - Castilian Narration],JavierNegrete,IgnacioLatorre,1498,13-09-2018,spanish,No Rating,,"1,382.00"
Oriental Mythology,"JosephCampbell,DavidKudler-editor",ArthurMorey,1317,31-08-2018,English,No Rating,,"1,338.00"
Historia de Egipto: El Egipto predinástico hasta nuestros días [The History of Egypt: Predynastic Egypt Until Today],OnlineStudioProductions,uncredited,109,20-06-2016,spanish,No Rating,2,333
Odyssey,Homer,GordonGriffin,928,19-08-2016,English,No Rating,2,"1,003.00"
The Ajax Dilemma,PaulWoodruff,KaleoGriffith,394,23-05-2014,English,No Rating,6,668
Decadence,DavidWeir,GrahamHalstead,277,14-08-2018,English,No Rating,,501
The Origin of Freemasonry,DavidHarrison,DavidHarrison,91,15-07-2011,English,No Rating,,333
Greece,uncredited,"KentBroadhurst,RalphByers",101,16-12-1999,English,No Rating,,500
Ancient Rome,ThomasR.Martin,JohnLescault,531,14-08-2018,English,No Rating,,836
"Giulio Cesare. Le decisioni, le astuzie e le abilità per la conquista della gloria tra politica e guerra",MauroPasquini,FabioFarnè,110,11-07-2016,italian,No Rating,,75
Breve historia de los celtas,ManuelVelasco,MariadelCarmenSiccardi,379,12-08-2014,spanish,No Rating,8,691
Mysteries of the Ancient World,"PhilipGardiner,CrichtonMiller,Dr.TimWallace-Murphy","PhilipGardiner,CrichtonMiller,Dr.TimWallace-Murphy",197,15-07-2011,English,No Rating,,501
Lloyd Pye: Where Did We Come From?,LloydPye,"LloydPye,TheoChalmers",87,15-07-2011,English,No Rating,,333
Death Keeps His Court,AnselmAudley,JamesWarrior,196,19-06-2015,English,No Rating,,501
Nourishing Diets,SallyFallonMorell,DaraRosenberg,649,29-06-2018,English,No Rating,,500
Jerusalem’s Traitor,DesmondSeward,StephenHoye,716,07-05-2014,English,No Rating,,836
By the Spear,IanWorthington,PhilHolland,674,10-09-2014,English,No Rating,3,836
Wandering Greeks,RobertGarland,JohnLee,463,23-05-2014,English,No Rating,,668
Big Gods,AraNorenzayan,PaulNixon,513,05-05-2014,English,5,,836
Breve historia de Roma,Miguel�ngelNovilloLópez,SergioDoreJr.,491,14-08-2014,spanish,No Rating,,883
"The Decline and Fall of the Roman Empire, Volume Two (A.D. 395 to A.D. 641)",EdwardGibbon,CharltonGriffin,2355,22-01-2014,English,No Rating,,"1,338.00"
Breve historia de Atila y los hunos,AnaMartosRubio,JoséCarlosDomínguez,247,12-08-2014,spanish,No Rating,,537
Breve historia de la mitología griega,FernandoLópezTrujillo,MariadelCarmenSiccardi,458,11-08-2014,spanish,No Rating,,806
